3540	0
3540	1
3540	2
21929	3
21929	0
21929	1
21929	2
23081	4
23081	0
23081	1
23081	5
15583	6
15583	0
15583	1
15583	2
15940	4
15940	2
15940	5
15275	3
15275	0
15275	1
15275	2
9476	0
9476	2
9476	5
12361	7
12361	8
12361	9
12361	10
20067	8
20067	9
20067	10
20563	7
20563	8
20563	9
20563	10
820	8
820	9
820	10
4637	8
4637	9
4637	10
8505	8
8505	9
8505	10
21609	8
21609	9
21609	10
16179	11
16179	8
16179	9
16179	10
17494	8
17494	9
17494	10
7545	7
7545	8
7545	9
7545	10
12811	12
12811	13
12811	14
2572	15
2572	16
13154	17
13154	13
15965	17
15965	15
15965	16
20615	17
20615	13
17511	17
17511	14
23606	12
23606	13
23606	14
19530	17
19530	13
19530	14
13453	17
13453	13
13453	14
12622	18
12622	19
12709	20
12709	21
8810	20
8810	19
20383	20
20383	21
18961	20
18961	22
3653	20
3653	21
18517	20
18517	23
10670	24
10670	25
4748	24
4748	26
132	24
132	25
10129	24
10129	26
13023	27
13023	28
2432	27
2432	29
2432	28
14275	27
14275	29
14275	28
23657	27
23657	29
23657	28
4099	27
4099	29
4099	28
11001	27
11001	29
11001	28
13837	27
13837	29
13837	28
19173	27
19173	29
19173	28
15294	27
15294	29
15294	28
17205	27
17205	29
17205	28
23252	27
23252	29
23252	28
16181	27
16181	30
15791	27
15791	28
1103	27
1103	31
18297	27
18297	28
18297	29
21978	27
21978	28
21978	29
3816	27
3816	32
3816	33
15172	27
15172	32
15172	33
7132	27
7132	32
7132	33
22639	34
22639	27
22902	35
22902	27
20715	34
20715	27
21868	36
21868	27
17836	35
17836	27
7893	34
7893	27
21297	37
21297	38
19934	37
19934	38
23068	37
23068	38
3296	37
3296	38
852	37
852	38
5109	39
5109	40
5109	41
9797	39
9797	40
9797	41
20854	39
20854	40
20854	41
7144	41
7144	39
15344	41
15344	39
9619	41
9619	39
6824	41
6824	39
19306	41
19306	39
2301	41
2301	39
9027	42
9027	43
9027	44
15207	42
15207	43
15207	44
23185	42
23185	43
23185	44
19685	42
19685	43
19685	44
18996	42
18996	43
18996	44
17812	42
17812	43
17812	44
8964	42
8964	43
8964	44
11195	42
11195	43
11195	44
20248	42
20248	43
20248	44
1042	42
1042	43
1042	44
5829	45
5829	42
17761	42
17761	43
14807	42
14807	43
16113	45
16113	42
2357	42
2357	43
15552	45
15552	42
534	42
534	43
231	45
231	42
15901	42
15901	43
17677	45
17677	42
14340	46
14340	47
14340	48
14340	42
12737	46
12737	47
12737	48
12737	42
2495	46
2495	47
2495	48
2495	42
14554	46
14554	47
14554	48
14554	42
21016	46
21016	47
21016	48
21016	42
13824	49
13824	50
11973	49
11973	50
7330	51
7330	52
7330	53
21164	51
21164	54
5070	51
5070	52
5070	53
13951	55
13951	56
13951	57
8795	57
8795	58
8795	59
13574	55
13574	60
13574	57
12076	61
12076	60
7474	62
7474	63
7474	64
15070	61
15070	63
15070	64
13006	62
13006	63
13006	65
9257	61
9257	60
14985	62
14985	63
14985	64
17772	61
17772	63
17772	65
11891	62
11891	63
11891	64
2220	61
2220	65
2102	66
2102	67
2102	68
10473	69
10473	67
19986	70
19986	71
3649	66
3649	67
226	66
226	67
226	68
11190	66
11190	71
11190	67
4054	66
4054	67
12307	66
12307	67
21894	72
21894	67
21894	70
13772	71
13772	66
3112	67
3112	70
9663	71
9663	66
1104	67
1104	70
14727	72
14727	67
14727	70
6840	67
6840	70
4378	71
4378	66
7216	67
7216	70
4148	72
4148	67
4148	70
9782	73
9782	74
9782	75
923	76
923	77
923	78
2627	73
2627	79
2627	75
6420	77
6420	74
6420	75
21874	73
21874	74
21874	75
5464	73
5464	78
5464	75
18698	73
18698	79
18698	75
9473	73
9473	74
9473	75
9768	73
9768	78
9768	75
14829	77
14829	74
14829	75
10520	80
10520	81
7099	82
7099	83
13817	82
13817	84
19378	85
19378	86
19168	80
19168	81
6405	87
6405	81
11650	80
11650	81
10606	87
10606	81
1261	80
1261	81
19691	75
19691	88
19691	89
18955	75
18955	90
18955	91
16332	92
16332	93
16332	94
7600	92
7600	73
7600	95
7600	96
12579	85
12579	95
12579	97
12579	98
8162	92
8162	73
8162	85
8162	95
18481	92
18481	73
18481	85
18481	96
1998	92
1998	73
1998	95
1998	98
19553	92
19553	73
19553	85
19553	95
13858	92
13858	73
13858	85
13858	95
16246	92
16246	73
