3540	0
21929	1
15583	3
15940	4
15275	1
9476	5
12361	6
20067	7
20563	6
820	7
4637	7
8505	7
21609	7
16179	8
17494	7
7545	6
12811	9
2572	10
15965	12
20615	11
17511	13
23606	9
19530	14
13453	14
12622	15
12709	16
8810	17
20383	16
18961	18
3653	16
18517	19
4748	21
10129	21
13023	22
2432	23
14275	23
23657	23
4099	23
11001	23
13837	23
19173	23
15294	23
17205	23
23252	23
15791	22
1103	25
18297	26
21978	26
3816	27
15172	27
7132	27
22639	28
22902	29
20715	28
21868	30
17836	29
7893	28
21297	31
19934	31
23068	31
3296	31
852	31
5109	32
9797	32
20854	32
7144	33
15344	33
9619	33
6824	33
19306	33
15207	34
23185	34
19685	34
18996	34
17812	34
8964	34
11195	34
20248	34
1042	34
5829	35
17761	36
14807	36
16113	35
2357	36
534	36
231	35
15901	36
17677	35
14340	37
12737	37
2495	37
14554	37
21016	37
13824	38
11973	38
7330	39
21164	40
5070	39
13951	41
8795	42
13574	43
12076	44
7474	45
15070	46
13006	47
9257	44
17772	48
11891	45
2220	49
2102	50
10473	51
3649	53
226	50
11190	54
4054	53
12307	53
21894	55
13772	56
3112	57
9663	56
1104	57
6840	57
4378	56
7216	57
4148	55
923	59
2627	60
6420	61
21874	58
5464	62
18698	60
9473	58
9768	62
14829	61
10520	63
7099	64
13817	65
19378	66
19168	63
6405	67
11650	63
1261	63
19691	68
18955	69
16332	70
7600	71
12579	72
8162	73
18481	74
1998	75
13858	73
22463	73
6115	76
2450	76
16357	77
5828	78
20971	79
21696	80
14854	81
16720	82
19537	83
16257	84
5714	81
21374	84
16915	81
18836	81
8623	82
23618	85
7281	88
1425	89
2596	90
20203	91
14629	92
12410	91
20115	91
1278	91
4087	91
22620	91
9647	93
18089	93
8492	94
851	95
6106	93
11663	94
21311	93
22975	95
21939	96
20184	97
7174	98
13058	97
9835	99
20071	99
3233	99
749	98
828	99
6386	98
12282	100
15531	100
4871	100
23677	100
19082	100
8356	101
22990	101
2260	101
14977	101
13979	101
23279	101
12755	101
20819	101
4393	101
11745	102
11114	103
20370	104
11839	102
11280	105
13669	106
1266	107
23172	108
7788	109
5489	109
22567	109
2839	109
5712	109
23730	109
23054	109
12484	109
20303	109
19366	109
23331	110
2070	111
22535	110
6536	112
6751	113
2344	114
1039	112
295	115
12095	116
10788	117
10971	118
20118	119
18501	118
5776	117
13598	118
19962	117
3303	118
15602	119
5143	120
19695	120
23685	120
17271	120
14337	121
9468	123
19808	124
9875	123
9900	125
9060	126
20881	127
18830	128
21084	127
7365	128
19153	127
17722	127
11460	128
13991	128
12727	127
17285	129
6990	130
14761	131
9919	132
15155	132
5192	132
9984	132
14214	132
22494	133
12537	134
4248	133
1964	134
11168	134
12584	133
7647	134
10662	136
15717	137
17822	138
12068	139
18013	139
16000	141
178	142
8400	143
7852	139
7446	144
5620	146
8525	147
12385	148
15650	149
8530	134
14899	150
3047	150
3357	134
2214	151
12247	152
5357	153
7628	154
1276	153
3898	155
21310	154
16264	156
5493	151
2902	157
2460	158
7518	159
10390	158
17501	159
7405	159
1132	160
18361	161
4060	161
5664	161
10970	161
20150	161
17571	161
16995	162
7868	162
1651	162
13451	162
18283	162
14334	162
17187	162
2742	162
8561	163
11837	164
7665	165
19590	166
10397	166
22742	165
13240	166
14991	164
19065	167
17292	167
17114	167
5255	167
15773	167
3879	167
13956	167
19319	167
16243	168
6803	169
22838	170
911	171
11134	172
3673	173
21341	174
22653	175
21660	176
6283	177
4409	177
2642	178
19160	177
18395	179
5857	180
18180	180
11432	180
5954	180
23486	181
8763	182
9278	183
2032	184
17036	184
21651	182
13299	185
10569	182
17602	184
17016	182
5529	184
2451	186
1521	187
21060	188
22769	188
540	188
22058	188
20752	188
1895	188
16750	188
21082	189
2787	190
16968	189
8504	190
2803	189
12226	191
20857	190
18005	190
6477	192
16199	193
1376	194
10687	193
7339	193
20476	193
12387	193
23168	193
11765	193
22652	195
1146	195
7728	195
19794	195
9937	195
7077	195
15438	195
10652	195
11614	196
2960	197
16571	197
7627	196
19849	197
18026	196
19711	196
10240	198
8358	199
11125	200
15064	201
15542	200
15526	201
9895	201
17589	200
12362	201
18065	202
1940	202
11641	202
6371	202
5566	202
20844	202
2560	202
2939	203
3840	204
18495	204
18389	203
8422	203
20487	203
15662	204
11053	204
9026	203
9047	205
12155	206
9139	207
19995	208
6266	208
5460	209
15461	210
10951	211
19871	210
10062	211
830	211
4979	212
1199	212
14115	212
17140	214
662	213
17805	215
21401	216
20056	216
520	216
19333	216
22516	217
1567	218
5490	219
7576	220
16268	221
8951	222
18774	221
10183	223
6764	223
19240	223
1944	223
13211	223
8484	224
4598	225
5619	226
22211	227
16269	226
22998	226
17430	228
5844	229
1577	229
23077	230
21538	231
273	232
22192	230
8549	233
12894	230
12857	230
10436	230
16355	234
18184	235
2650	236
9444	236
1572	236
21631	237
21361	237
5053	238
12278	240
19563	242
12586	238
10074	243
20806	244
80	243
3877	244
4158	243
13718	243
4457	244
16185	243
17518	243
9957	245
4110	246
386	247
4173	248
14539	249
1245	249
23078	249
3942	249
8617	249
12369	249
15906	250
4058	251
763	250
3493	251
382	251
22727	251
163	251
8728	252
10161	253
15107	254
10228	255
5359	252
17864	256
17828	252
14758	252
15481	257
17723	258
23134	258
7813	258
19260	258
11209	258
7011	258
17216	257
2961	258
2104	258
2125	259
6201	259
17122	259
9602	260
21338	261
20321	262
23171	263
23351	262
7776	265
9281	266
22856	267
8327	267
17726	268
2338	269
12114	270
18230	271
407	272
18532	273
4359	274
797	275
14532	276
3264	277
17510	278
13148	277
14821	279
10660	279
7889	279
11673	279
5001	280
289	281
13711	282
15843	281
18991	282
17986	282
6097	282
13061	282
4565	281
15269	283
5481	283
4111	284
14637	285
10172	285
4900	285
7513	286
2353	286
17542	286
8586	285
19323	288
12110	289
14447	287
3604	290
23064	291
18682	292
2871	293
4927	294
12918	294
7737	295
774	294
22563	294
7377	294
18022	296
7316	297
10323	297
3839	297
1945	297
2619	297
1191	297
286	297
15417	298
20412	298
22032	298
6983	299
17957	300
10413	299
12771	301
19825	302
22151	303
3330	304
22548	306
13496	305
15515	307
14480	308
13721	309
13515	308
14013	308
11317	308
10320	310
12234	311
22398	312
4612	313
5407	314
8956	313
11302	314
9882	315
388	315
11220	313
4043	314
11492	316
20069	317
5269	318
16889	319
15931	320
8420	321
13702	322
2767	323
10292	319
5982	324
18599	325
22447	326
16393	326
6719	325
5218	326
6315	325
3299	325
15068	325
10596	325
10969	327
4011	328
9458	329
23511	330
16988	330
22644	331
350	331
10699	332
16547	331
8080	333
21601	334
6052	335
3268	336
9503	337
3965	338
14174	339
4282	339
17485	340
8861	341
15528	342
2580	341
4319	341
9305	343
13691	343
18213	343
12765	343
4219	343
17172	344
2909	345
3390	346
2940	346
12566	347
13736	348
10985	349
6041	346
9538	350
16100	351
10192	352
2018	353
20373	354
16121	354
10806	355
17821	354
12928	355
20425	355
16564	354
4680	355
11981	354
3360	356
14211	356
23298	356
5213	356
23008	356
20285	356
16632	356
22522	356
5086	356
2944	356
12798	357
21621	358
7200	359
12499	359
3016	359
9729	359
11586	357
12712	360
6309	361
18785	360
20851	361
2321	360
6160	361
6791	362
12932	361
18275	360
3363	361
10753	363
20322	364
12722	363
15623	363
21793	365
6698	366
20675	367
1504	368
9638	366
20255	369
8280	370
13359	369
18187	370
11847	369
3608	370
14710	369
20866	370
4894	369
1434	371
19024	372
5735	372
12862	372
4077	373
10739	374
6010	376
5989	377
14872	376
2487	376
8874	376
2510	376
9865	376
15710	376
16221	378
4098	379
22846	380
9983	381
22659	382
2994	381
21415	382
15495	381
13419	381
302	382
16616	381
5585	382
10914	383
1224	384
11786	385
11524	386
15974	387
9716	388
22591	389
11429	390
15212	390
23155	391
19165	390
20181	392
4055	393
20428	394
21895	395
23452	396
19968	397
22693	398
5652	399
23002	400
8590	175
6524	401
23084	402
9921	402
960	402
18651	402
8183	402
18330	402
19083	402
17045	402
23515	403
11328	404
11449	403
13313	405
11345	403
8745	404
11976	403
21420	405
15301	403
13827	404
2429	406
5908	407
23121	408
22920	407
1635	408
4785	406
12194	408
23346	407
12905	408
21566	410
22669	411
22053	412
21595	412
2549	412
13606	412
4782	413
6510	414
9630	415
15762	416
10288	417
21323	418
8004	416
1137	419
10395	420
23727	420
539	416
1724	420
4501	421
22835	422
8059	423
5285	423
15286	424
9097	425
7723	426
21821	426
4305	427
18164	426
95	426
19266	426
10879	426
16153	428
20941	428
16485	429
17810	429
14152	430
21703	431
11213	432
16533	433
10326	434
22918	435
5365	435
14257	434
15390	434
19597	435
19302	435
22698	434
14663	435
7063	436
14597	437
11160	429
15642	438
17017	438
77	439
15703	436
3012	436
11875	440
941	421
2127	421
11637	421
19875	441
20931	421
21511	441
9161	421
11826	441
733	421
23630	442
707	443
9175	442
19374	444
8298	442
5330	442
13670	442
7122	442
9356	443
14486	442
20302	441
12351	441
12331	445
8016	445
2594	445
6853	445
23444	445
1380	445
12956	445
11385	445
7032	446
10045	447
22934	446
4686	448
17129	449
9529	446
18905	450
20731	451
15299	452
9350	453
20503	454
3413	453
20002	455
3476	452
18343	456
17667	457
7633	458
22836	459
14145	461
7	462
11253	460
21313	460
2368	463
6599	464
17283	464
1066	465
10931	466
18185	466
13518	467
12517	468
11070	469
1802	470
20074	472
18610	471
21811	473
22917	471
9832	474
17458	475
2380	476
13437	476
13978	475
16804	476
21839	475
324	476
14987	476
4326	476
2608	478
16482	479
18775	481
3782	482
17410	484
10171	481
20531	480
1910	485
2048	486
4368	456
7246	487
21832	488
17819	488
14319	490
2980	450
18385	450
7607	455
458	450
8325	455
5408	450
11972	455
2126	491
22715	492
5899	493
3818	493
11450	493
11496	493
2618	493
9413	493
11686	494
7814	495
4088	494
12521	496
14499	494
1619	496
5792	495
9104	494
15836	497
14451	498
1960	499
9321	500
15978	494
10797	500
17337	501
7308	500
6361	502
6025	502
8627	502
17396	502
973	502
13753	502
2226	502
22756	503
23318	504
10499	503
16582	503
5916	494
10793	505
20363	494
14744	494
16288	494
6894	505
736	494
3783	505
19989	494
8365	506
84	507
6280	500
22781	508
1633	509
21460	510
11759	510
23654	509
10295	510
5064	509
2973	511
14814	512
15760	511
13969	511
23404	511
4903	511
12308	511
18248	511
21220	511
2652	513
4403	513
7180	513
13495	513
13050	513
2677	513
21368	513
18411	513
17606	513
14086	514
8616	515
11538	515
786	515
16859	515
22069	516
1771	517
22861	518
17267	517
5238	518
8328	516
11031	517
16828	518
19554	519
3400	520
1792	521
4335	522
20078	523
21930	524
4210	524
11888	524
18831	525
12319	526
7074	527
8708	528
13000	526
5409	529
20501	530
10942	529
8163	531
6398	532
18559	532
9562	533
19405	524
10772	524
15833	524
11943	524
22762	533
1756	524
12650	524
2740	533
22433	524
9658	534
10037	535
2207	534
20897	535
21105	535
18811	534
3767	535
5090	535
6142	534
18542	536
15683	537
2943	538
3668	537
10054	536
16005	537
13925	539
11028	538
10959	536
21347	540
16406	541
6545	542
9739	543
1145	540
19531	544
10862	540
21334	544
22004	540
7519	545
15008	545
14156	545
4834	545
2849	545
8345	545
5138	545
14712	545
6068	545
11276	546
21704	547
224	546
1354	548
4123	549
1475	550
12685	551
19865	550
6173	549
7158	549
990	553
12884	553
1932	552
8478	554
13562	552
21807	555
6598	556
21748	557
10350	558
22603	559
13376	560
3665	558
1011	559
11870	561
16785	561
12745	561
22147	562
8831	562
21192	562
4734	562
8838	562
2558	562
15173	563
19028	564
12572	564
16921	564
20782	564
6973	564
13411	564
16853	564
22040	564
18254	564
9838	564
12205	566
5861	452
4272	478
3188	567
20328	456
19124	565
13835	456
12941	567
22976	568
7127	568
22369	568
970	568
16580	568
9438	568
836	568
8661	568
16420	568
3483	569
5690	570
19351	571
18152	572
17940	571
14422	572
21957	571
9839	572
3534	571
11629	573
21279	574
19668	575
5821	573
19798	574
9786	574
8946	573
1710	574
3198	575
16345	576
11407	577
1970	577
5806	577
22740	579
23528	580
19347	581
6955	582
10936	583
16242	584
7194	583
17252	585
19699	583
21471	586
600	583
21300	587
7989	584
12538	588
18922	589
21441	590
17078	591
15180	592
5329	593
22977	592
18490	592
13294	591
2750	594
8945	595
12408	596
2633	597
19882	598
2193	597
9542	598
19845	599
18712	598
22425	599
1734	597
7770	600
6197	601
2626	600
213	602
901	600
4166	603
14901	604
21339	270
7531	604
1994	270
20724	604
19285	270
22509	606
20394	607
2160	605
17608	605
9040	607
18227	606
4606	609
16844	610
10437	611
2525	612
2655	613
18960	614
5322	613
17437	615
818	616
12103	617
16305	618
15713	619
15638	620
7850	620
14287	621
3195	622
19294	613
21604	624
17624	621
5631	621
2433	621
12563	624
14970	621
8078	625
626	625
17371	625
4930	625
16692	625
2687	625
963	625
6865	625
136	625
16042	626
1487	626
9867	627
13269	627
3251	628
5022	627
13003	628
17236	627
11016	629
11550	627
15567	628
5568	630
17848	631
11502	631
21507	632
17138	633
21520	634
15090	635
10342	636
19759	636
15464	637
7929	638
13545	639
18212	639
10928	639
7387	640
16836	639
20937	639
4905	639
3467	641
579	642
14917	641
18415	641
3168	643
11840	644
18332	645
2467	643
23014	646
16543	647
12618	648
21260	648
17783	648
4513	648
19574	648
2928	649
6857	650
2792	651
6418	652
8064	649
12637	653
4882	654
3403	655
1156	655
5110	654
18483	653
7601	655
15270	656
9678	657
5061	658
2924	659
23133	656
8870	659
9674	656
21785	660
16338	661
20496	662
14728	663
13673	664
8689	632
12022	665
23156	666
10728	667
10721	668
3336	669
5223	666
13865	670
21741	671
20405	672
20259	670
4955	670
1549	673
9364	674
6464	670
18742	675
6533	670
3310	676
5813	676
9355	676
19496	676
19011	676
20507	678
6968	679
9371	680
8654	682
9991	683
20044	685
17507	686
21869	685
8751	685
4616	687
10691	687
18738	687
16339	687
20566	687
14376	688
2522	689
14282	689
17077	688
2888	689
19607	688
19945	689
8705	690
17757	691
14448	692
14392	692
1561	693
7220	693
6019	694
290	693
20128	696
12933	697
22854	695
5688	699
2852	700
6733	701
3923	699
14951	699
12240	699
21296	699
16256	702
8595	703
632	704
11267	705
5604	706
12969	707
3769	708
18409	709
9636	706
11768	707
18319	709
13252	710
10577	711
20040	710
18204	712
21852	713
19751	714
5406	715
17281	713
4384	713
13235	713
3393	713
12067	713
14068	713
19437	713
5622	716
11921	717
11477	716
6437	717
14650	718
14905	719
18478	720
10216	721
21706	722
1982	722
21054	722
22402	723
19885	724
16581	723
7589	724
21755	724
1813	725
22672	726
19040	727
11171	727
2365	724
19859	727
1533	728
894	727
19548	730
15826	730
1772	730
23076	730
4357	730
12516	731
15419	730
14354	730
14388	731
1374	732
14297	733
10086	732
21664	732
5849	734
19039	735
6843	736
10293	737
21456	738
18747	739
7547	738
6842	740
19976	741
5346	742
23164	741
2394	741
19393	743
23436	744
19380	741
19112	743
11281	741
20277	741
4626	745
13153	746
6124	747
18573	748
18925	749
16560	750
18551	751
14457	752
11322	749
20030	751
19022	753
13532	754
6302	755
21928	755
1835	756
21907	757
14730	757
19828	758
18620	757
12139	757
3699	757
17207	757
6942	757
19286	757
18376	759
9129	760
2679	760
12731	760
22360	760
8199	759
19993	760
2782	760
5237	761
9547	762
7844	763
10562	764
1574	762
3618	765
18312	763
174	766
7039	767
8770	768
17295	769
6512	770
8939	771
7804	771
19004	771
18434	772
15399	727
21397	727
21919	727
5160	727
19887	727
5718	727
6537	727
19174	727
16659	773
8881	773
22587	773
19446	774
6232	775
19088	776
6163	777
20921	777
2228	778
2434	779
9648	780
21205	780
13119	778
9901	779
5245	780
11050	781
21077	782
19832	783
6713	784
4300	785
20903	786
14955	784
417	782
13841	783
12720	784
21900	787
16680	787
21104	787
23522	787
5599	787
19796	787
14691	788
2566	788
9514	788
17894	788
8602	788
20621	788
9452	789
3943	36
4508	36
9409	36
19757	36
14210	36
17662	36
1274	36
6182	36
9928	790
23443	791
19290	792
13838	790
9920	790
9354	790
10941	790
12179	790
3278	793
15079	794
21190	796
7736	795
22038	794
20182	795
22042	794
3014	795
5318	798
2992	800
12828	798
19726	798
17739	798
6348	798
17356	798
18518	798
14490	798
1440	801
8032	801
10726	801
10419	801
13905	801
7459	801
20674	801
11728	801
19122	801
11621	728
2779	802
789	803
7859	727
6407	803
1071	804
16697	805
17298	806
20230	805
7926	805
23202	805
18113	805
10890	805
6399	805
14395	805
8312	807
15276	808
9436	809
4340	810
8454	811
9754	812
10112	809
14272	811
3771	813
16590	813
5769	814
14283	816
5019	814
22464	815
21561	816
9731	815
9487	816
9224	815
2829	814
11032	817
13949	818
13506	819
16751	820
22503	818
4600	820
8381	818
14126	817
16137	820
9049	818
21541	821
16354	822
16206	821
9085	821
8261	822
11448	821
12237	822
2885	821
9423	821
12996	822
20105	823
3796	824
12886	825
10732	826
8260	827
21114	828
9332	829
975	830
12465	831
9611	832
7310	830
19562	830
13407	830
8066	833
8352	834
9501	835
18052	836
8829	834
655	836
1303	834
9386	837
14054	838
7038	839
12985	840
1265	841
6462	841
13189	841
17929	841
13224	841
3372	841
18737	841
21447	842
4470	843
2121	844
1470	843
21142	845
12683	846
6355	846
19166	843
18544	847
9968	847
1254	848
16159	849
10918	850
11161	852
8570	848
3815	853
3022	848
20693	850
7649	853
1903	854
10349	855
23029	856
4456	855
12540	857
14474	859
13850	860
7471	861
3565	862
13901	863
19643	864
14170	864
17436	864
9910	865
8450	865
23585	866
22110	865
2931	865
17054	866
3676	866
11543	865
13482	865
4974	867
20668	868
17679	867
11015	867
11648	867
18480	867
16351	867
8102	867
7326	867
21740	869
8330	869
17686	869
18441	869
5119	869
3974	869
5998	869
16465	869
11780	869
16501	870
2063	871
16981	870
11179	871
21107	870
22047	870
22390	871
170	870
12455	870
5773	872
10367	872
12127	873
22660	874
11485	875
1996	873
8025	876
13586	873
4479	874
11062	873
10357	875
22564	876
15544	877
15205	134
6812	878
17293	879
19549	880
22214	881
18199	134
10693	881
22997	880
19670	881
3510	134
23598	882
548	883
15524	883
19782	882
3063	882
16255	884
1676	885
22635	886
3989	886
4251	886
12424	887
8518	888
19772	889
7141	889
8615	889
20839	889
23556	889
9888	889
19674	889
5514	889
22771	890
23221	891
22981	892
10857	892
23201	893
18105	894
7690	894
22790	895
17719	894
16936	895
2084	894
13808	894
20809	894
3038	896
18765	897
19689	898
14131	899
17916	900
16867	901
184	902
2581	903
868	904
13760	905
15003	904
22353	904
3785	904
20901	906
950	906
10774	906
15763	907
23578	908
21949	909
11618	909
23559	908
22593	179
3775	179
13024	179
2752	179
12347	179
6074	179
5811	179
150	179
18943	179
12392	863
18876	910
18676	910
645	912
9446	912
5044	912
3530	912
18702	912
16254	912
10974	912
17422	912
6378	912
15198	912
13743	913
2998	914
22626	914
3964	913
16787	914
23291	913
23456	913
18832	914
7267	915
4245	916
10644	915
9391	916
20589	916
16515	917
5858	919
18529	920
5787	921
134	922
3495	923
20869	924
13095	925
10398	926
6739	924
3079	927
7247	925
4731	924
5719	926
22656	929
3836	930
8482	931
11558	932
18231	933
5210	930
20736	929
19884	930
3141	931
19291	934
16928	935
20345	936
2774	934
19620	935
17543	937
7907	938
7087	939
20212	939
21425	939
11128	939
15636	939
13733	939
23088	939
14981	940
17029	941
5781	940
13773	942
6944	940
19929	941
3541	940
9427	943
10673	944
6480	944
1491	945
4636	943
14733	945
23099	944
16595	943
18954	946
15039	947
924	946
13890	948
17272	949
19428	950
21091	951
3065	948
21386	951
932	950
19365	950
11098	952
6800	953
16738	954
16520	953
13930	952
7881	953
8736	954
8876	952
6846	954
8319	955
17938	956
20245	957
9710	958
870	959
20647	955
14743	958
19388	957
6525	960
12504	961
7916	961
3514	961
15934	961
22982	961
10930	962
15053	963
6468	962
12330	963
18417	176
13552	176
16712	964
4134	964
14777	965
6194	966
4484	967
5002	966
20540	966
11612	967
938	966
23490	967
9152	968
17880	969
8825	969
4992	968
3366	969
7991	969
3994	969
2569	969
17465	970
1747	971
10639	970
22298	971
20076	972
8628	972
6098	972
9860	972
3043	972
9775	973
5026	975
12910	976
21537	976
10932	976
19276	976
12116	976
15835	976
1118	976
20573	976
5432	976
9614	977
10860	969
15055	977
11623	977
17070	977
9294	977
18457	978
5748	979
14801	980
21369	980
17227	979
17627	981
8858	982
8750	983
4697	980
10553	984
17248	985
17108	986
12677	987
15852	988
11953	987
22323	988
23508	989
16917	990
14264	991
15682	990
8512	991
9561	989
22094	990
14409	990
20468	993
17275	994
7579	995
4347	996
21319	997
23402	998
8178	999
10907	1000
13040	1001
18160	1001
17984	1001
16745	1001
15200	1001
10400	1001
4181	1001
3776	1001
7560	1002
18580	1003
2371	1004
2844	1005
11274	1002
12615	1006
19318	1003
3720	1007
19811	1008
21018	1009
7338	1010
88	1008
23466	1008
12146	1008
7332	1008
6035	1008
9849	1011
2176	1011
7019	1012
20369	1011
14774	1012
20807	1011
13921	1012
16004	1011
1123	1012
20254	1011
20335	1013
5838	1014
15311	1015
16341	1015
8691	1013
9546	1016
2541	1017
11304	1017
12859	1017
1077	1017
17361	1017
10818	1017
22033	1017
16277	1017
16798	1018
13572	1019
3053	1020
14616	1021
6715	1023
4844	1024
22939	1018
6830	1026
18438	1026
9644	1026
18029	1026
5573	1026
20905	1026
14178	1026
3599	1026
5563	1026
8903	1026
13509	1027
8053	1028
16797	1027
11261	1028
18877	1030
2283	1030
13656	1030
4977	1030
2959	1030
11945	1030
1482	1030
20776	1030
2303	1031
719	1017
959	1017
9279	1017
21404	1017
2643	1017
17613	1017
5378	1017
21733	1032
2469	1032
18964	1033
15499	1034
20098	1035
14213	1034
8297	1036
12984	1034
12514	1037
11356	1039
5065	1034
9116	1036
7240	1040
12404	1040
21842	1041
23100	1042
8443	1043
7756	1044
23023	1045
978	1045
12026	1045
12850	1045
18813	1046
4049	1047
4032	1048
15727	1049
13627	260
15410	1050
18261	1051
10454	270
20795	1052
18823	1053
19991	1053
20739	1053
19277	1053
5949	1053
13697	1053
3001	1053
21548	1053
14246	1054
1178	1054
21391	1054
1271	1054
7186	1054
6605	1054
18714	1054
18528	1054
19628	1054
15622	1056
9573	1055
17186	1056
8290	1055
6110	1056
16671	1055
16965	1056
23683	1056
13372	1057
14459	1057
14379	1057
22538	1057
23219	1057
14552	1057
1529	1057
16125	1057
7137	1058
6582	1059
5478	1060
21410	1061
8576	1062
23539	1061
13358	1062
16030	1061
3417	1061
14059	1061
4214	1062
17918	1063
6334	1064
5553	1065
5188	1067
23143	1066
8815	1064
3564	1065
3697	1066
20466	1068
10098	1070
114	1071
4395	1072
3292	1073
5986	1074
5950	1075
3803	1076
21573	1077
9695	1078
20131	1079
20266	1078
22087	1077
21995	1081
1474	1080
22863	1082
13147	1083
21393	1084
20440	1085
19611	1084
3468	1086
18663	1087
15421	1087
12795	1088
23365	1089
1978	1090
21891	1091
14768	1092
4815	1093
7819	1095
15781	1096
15323	1097
15908	1095
16826	1099
1672	1100
6078	1101
15594	1102
17127	1103
15873	1100
13370	1101
4117	1104
8533	1102
22618	325
20010	1105
12675	1106
1849	1107
5202	1107
4515	1107
19125	1108
945	1109
17475	1110
9288	1111
18520	1112
13035	1113
15188	1114
21514	1115
20372	1116
11596	1114
13215	1115
15891	1117
22418	1118
17955	1114
11378	1119
2488	1120
16896	1121
14894	1120
10140	1121
21126	1120
14653	1121
2202	1120
15229	1121
6563	1120
664	1122
7118	1122
16443	1122
5928	1122
16670	1123
596	1123
5701	1123
15473	1123
13650	1011
11681	1124
18846	1011
3222	1011
19578	1011
22965	1011
7939	1011
18128	1124
7898	1011
5398	1011
8975	1125
5737	1126
18431	1125
9317	1125
20216	1125
11590	1126
7329	1125
20236	1125
8096	1128
5169	360
22508	1127
4733	1127
17241	1127
20003	1127
23616	1127
15951	1127
17374	1127
15811	1129
3554	1130
7305	1131
13623	1132
19931	1133
21407	1134
7806	1135
12962	1136
13300	1137
11914	1135
1607	1137
1570	1139
17744	1140
16611	1141
252	1142
10170	1143
10889	1144
12588	1144
396	1145
4524	1146
9022	1146
20366	1147
12992	401
15698	1148
3477	1148
9283	1149
11690	1149
8940	1149
2978	1150
8700	1151
16708	1152
6214	1152
7683	1153
17869	1154
7637	1154
22498	1154
15439	1154
1704	1154
20499	967
14571	967
16851	1155
16542	1156
9939	1156
18921	1156
23389	1156
16817	1156
14855	1156
10056	1156
3289	1157
19288	1158
8601	1159
393	1158
14948	1158
21827	1159
1213	1160
6325	1161
13774	1161
7998	1162
18841	1163
19156	1163
15723	1162
7642	1164
193	1164
14158	1165
11399	1168
23538	1169
15112	1168
17519	1169
20867	1170
15525	438
5229	430
15181	1171
19677	422
7664	1172
2341	430
10333	1173
10356	1174
6740	1175
7218	1176
10863	417
6741	1177
20473	417
11733	1174
4465	1176
16259	1178
7098	445
12001	417
10336	417
20684	417
6933	1179
6852	1179
2501	422
6431	422
1791	422
19932	422
4092	1180
2606	1176
4322	1182
3919	1183
12353	1181
18161	1183
19071	1184
21400	422
10459	434
8677	422
4162	1184
16873	422
23497	422
20666	422
21353	1185
12847	1186
10813	429
1212	1185
1080	1186
1726	429
6494	1185
22973	429
18700	1186
7391	1185
11503	1187
1963	1188
8024	1187
21025	1188
9366	1189
15246	1188
2967	1188
5486	1188
22457	1188
2882	1188
21168	1190
40	1191
20541	1192
5091	1190
4038	1191
2688	1193
13020	1190
13717	1191
13984	1194
8138	1195
6585	1196
7539	1196
22636	1197
7230	1196
21065	1196
19062	1198
6856	1199
19244	471
3003	1198
6096	1200
22515	1201
9439	1202
18041	1203
21775	1204
18526	1205
16423	1206
15645	1207
14196	1207
15136	1203
9429	1203
9601	1208
969	1209
5304	1210
2256	1208
15701	1208
23420	1209
5860	1209
4665	1211
18803	1209
13409	1212
19102	1212
7128	1212
16625	1212
1101	1212
23182	1212
17002	1213
18504	1213
1120	1214
3685	1215
4585	1216
11864	1217
6976	1218
10061	1219
8923	1220
16410	1221
19994	1220
12444	1220
19901	1222
21304	1220
19780	1223
5933	1220
14276	1220
3148	1224
16514	1225
4201	1226
319	1196
9889	1227
19835	1228
37	1228
13033	1196
7398	1229
7548	505
11327	505
10976	494
13678	505
17071	1230
7418	494
14449	494
14493	505
7557	1231
19243	1232
2186	1233
2069	1234
8555	1235
14142	1235
17173	1236
1721	1237
7528	1235
22737	1238
15958	1235
18419	1239
3953	1240
5713	1229
12254	1229
9408	1229
11773	1241
15119	1243
21630	1242
14444	1242
22111	1243
1075	1244
10829	1245
7679	1246
621	1244
15831	1245
17649	1246
7276	1244
15904	1247
6159	1246
7169	1248
10211	1197
7193	1197
3833	1249
11329	1197
9388	1250
20609	1197
21291	1248
394	1251
21177	1252
469	1253
14070	1254
109	1255
23664	1256
1833	1257
7213	1258
8519	456
5974	1260
6982	1262
7385	1263
6860	1264
19214	1265
8419	1263
20754	1266
21513	1267
5969	1267
20856	1267
8055	1267
3706	1267
2067	1267
10033	1268
4031	506
4961	1269
2247	1270
13004	1271
8131	1269
565	1272
12336	494
7522	1273
22199	1274
10373	1275
7970	1273
14681	494
6392	1273
11422	1275
11372	1276
4666	1277
21745	1278
1012	1279
8919	1277
12653	1280
12398	1281
21213	1282
7245	1278
11722	1283
8463	1284
21132	514
3045	515
